County,Precinct,Registered Voters,David A. Perdue (I) (Rep)_Election Day Votes,David A. Perdue (I) (Rep)_Advanced Voting Votes,David A. Perdue (I) (Rep)_Absentee by Mail Votes,David A. Perdue (I) (Rep)_Provisional Votes,David A. Perdue (I) (Rep)_Choice Total,Jon Ossoff (Dem)_Election Day Votes,Jon Ossoff (Dem)_Advanced Voting Votes,Jon Ossoff (Dem)_Absentee by Mail Votes,Jon Ossoff (Dem)_Provisional Votes,Jon Ossoff (Dem)_Choice Total,Shane Hazel (Lib)_Election Day Votes,Shane Hazel (Lib)_Advanced Voting Votes,Shane Hazel (Lib)_Absentee by Mail Votes,Shane Hazel (Lib)_Provisional Votes,Shane Hazel (Lib)_Choice Total,Total Votes
Ben Hill,East,3956.0,146.0,945.0,158.0,0.0,1249.0,163.0,640.0,331.0,1.0,1135.0,8.0,18.0,11.0,0.0,37.0,2421.0
Ben Hill,West,5898.0,281.0,2198.0,349.0,0.0,2828.0,175.0,641.0,333.0,0.0,1149.0,17.0,45.0,17.0,0.0,79.0,4056.0
Walton,Bold Springs,4653.0,677.0,1769.0,516.0,0.0,2962.0,121.0,308.0,275.0,0.0,704.0,21.0,30.0,22.0,0.0,73.0,3739.0
Walton,Whatley,1254.0,239.0,501.0,131.0,0.0,871.0,23.0,50.0,48.0,0.0,121.0,9.0,3.0,0.0,0.0,12.0,1004.0
Walton,Walker Park,3858.0,513.0,1423.0,382.0,0.0,2318.0,89.0,215.0,178.0,0.0,482.0,23.0,23.0,10.0,0.0,56.0,2856.0
Walton,Gratis,1243.0,315.0,439.0,128.0,0.0,882.0,29.0,40.0,61.0,0.0,130.0,9.0,3.0,4.0,0.0,16.0,1028.0
Walton,Between,4925.0,307.0,2082.0,472.0,0.0,2861.0,53.0,373.0,251.0,0.0,677.0,16.0,44.0,19.0,0.0,79.0,3617.0
Walton,Walnut Grove,2661.0,488.0,922.0,202.0,0.0,1612.0,40.0,145.0,95.0,0.0,280.0,15.0,18.0,10.0,0.0,43.0,1935.0
Walton,Loganville North,5225.0,486.0,1570.0,458.0,0.0,2514.0,140.0,505.0,307.0,0.0,952.0,30.0,49.0,30.0,0.0,109.0,3575.0
Walton,Social Circle,4604.0,698.0,1281.0,334.0,0.0,2313.0,227.0,387.0,298.0,0.0,912.0,27.0,30.0,15.0,0.0,72.0,3297.0
Walton,South Monroe,3910.0,260.0,1180.0,306.0,0.0,1746.0,99.0,416.0,197.0,0.0,712.0,21.0,43.0,20.0,0.0,84.0,2542.0
Walton,North Monroe,4818.0,293.0,758.0,224.0,0.0,1275.0,278.0,696.0,484.0,0.0,1458.0,23.0,36.0,23.0,0.0,82.0,2815.0
Walton,Loganville South,3768.0,323.0,1079.0,375.0,0.0,1777.0,157.0,386.0,239.0,0.0,782.0,20.0,42.0,24.0,0.0,86.0,2645.0
Walton,West Walton,4219.0,543.0,1570.0,431.0,0.0,2544.0,93.0,367.0,202.0,0.0,662.0,27.0,34.0,14.0,0.0,75.0,3281.0
Walton,Broken Arrow,4380.0,549.0,1647.0,374.0,0.0,2570.0,67.0,289.0,223.0,0.0,579.0,41.0,33.0,16.0,0.0,90.0,3239.0
Walton,Bay Creek,3401.0,340.0,1385.0,334.0,0.0,2059.0,59.0,238.0,179.0,0.0,476.0,12.0,28.0,8.0,0.0,48.0,2583.0
Walton,E Monroe,4119.0,341.0,804.0,210.0,0.0,1355.0,207.0,440.0,232.0,0.0,879.0,22.0,30.0,23.0,0.0,75.0,2309.0
Walton,W Monroe,2027.0,238.0,839.0,201.0,0.0,1278.0,45.0,159.0,94.0,0.0,298.0,7.0,12.0,2.0,0.0,21.0,1597.0
Walton,Tara,4050.0,274.0,1068.0,285.0,0.0,1627.0,167.0,805.0,355.0,0.0,1327.0,12.0,31.0,15.0,0.0,58.0,3012.0
Walton,Mountain,1657.0,271.0,585.0,150.0,0.0,1006.0,44.0,79.0,55.0,0.0,178.0,7.0,9.0,5.0,0.0,21.0,1205.0
Walton,Jersey,1970.0,644.0,584.0,161.0,0.0,1389.0,42.0,71.0,48.0,0.0,161.0,18.0,8.0,7.0,0.0,33.0,1583.0
Walton,Blasingame,1115.0,393.0,313.0,93.0,0.0,799.0,34.0,36.0,37.0,0.0,107.0,9.0,4.0,3.0,0.0,16.0,922.0
Walton,Good Hope,2149.0,621.0,632.0,158.0,0.0,1411.0,49.0,102.0,74.0,0.0,225.0,22.0,10.0,5.0,0.0,37.0,1673.0
Calhoun,Leary,721.0,79.0,120.0,35.0,0.0,234.0,87.0,86.0,102.0,0.0,275.0,6.0,1.0,2.0,0.0,9.0,518.0
Calhoun,Morgan,662.0,85.0,201.0,62.0,0.0,348.0,22.0,57.0,59.0,0.0,138.0,2.0,5.0,0.0,0.0,7.0,493.0
Calhoun,Edison,523.0,23.0,33.0,13.0,0.0,69.0,72.0,98.0,60.0,0.0,230.0,1.0,2.0,1.0,0.0,4.0,303.0
Calhoun,Edison-Arlington,594.0,60.0,78.0,26.0,0.0,164.0,63.0,100.0,62.0,0.0,225.0,1.0,1.0,0.0,0.0,2.0,391.0
Calhoun,Arlington,684.0,34.0,71.0,13.0,0.0,118.0,104.0,103.0,136.0,0.0,343.0,5.0,1.0,0.0,0.0,6.0,467.0
Dodge,Chauncey,412.0,146.0,71.0,28.0,0.0,245.0,32.0,16.0,8.0,0.0,56.0,1.0,2.0,0.0,0.0,3.0,304.0
Dodge,Clark,111.0,43.0,19.0,4.0,0.0,66.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,71.0
Dodge,Eddin,1037.0,189.0,286.0,52.0,0.0,527.0,58.0,106.0,67.0,0.0,231.0,5.0,5.0,0.0,0.0,10.0,768.0
Dodge,Empire,456.0,151.0,106.0,26.0,0.0,283.0,7.0,13.0,7.0,0.0,27.0,5.0,5.0,1.0,0.0,11.0,321.0
Dodge,Jaybird,212.0,67.0,24.0,10.0,1.0,102.0,18.0,17.0,8.0,0.0,43.0,0.0,1.0,1.0,0.0,2.0,147.0
Dodge,Jones,436.0,127.0,115.0,24.0,0.0,266.0,18.0,21.0,8.0,0.0,47.0,2.0,3.0,2.0,0.0,7.0,320.0
Dodge,Lee,4816.0,368.0,1295.0,307.0,4.0,1974.0,223.0,603.0,262.0,0.0,1088.0,13.0,42.0,11.0,0.0,66.0,3128.0
Dodge,McCranie,293.0,108.0,65.0,18.0,0.0,191.0,8.0,19.0,10.0,0.0,37.0,1.0,0.0,0.0,0.0,1.0,229.0
Dodge,Milan,332.0,108.0,62.0,15.0,0.0,185.0,21.0,11.0,11.0,0.0,43.0,1.0,0.0,0.0,0.0,1.0,229.0
Dodge,Mitchell,333.0,114.0,88.0,13.0,0.0,215.0,13.0,21.0,17.0,1.0,52.0,2.0,2.0,1.0,0.0,5.0,272.0
Dodge,Mullis,505.0,172.0,58.0,46.0,0.0,276.0,39.0,20.0,13.0,0.0,72.0,6.0,1.0,2.0,0.0,9.0,357.0
Dodge,Plainfield,454.0,150.0,124.0,23.0,0.0,297.0,10.0,15.0,12.0,0.0,37.0,1.0,0.0,0.0,0.0,1.0,335.0
Dodge,Pondtown,689.0,198.0,135.0,57.0,0.0,390.0,38.0,29.0,40.0,0.0,107.0,3.0,2.0,0.0,0.0,5.0,502.0
Dodge,Rawlins,923.0,173.0,258.0,55.0,0.0,486.0,31.0,71.0,46.0,0.0,148.0,3.0,6.0,3.0,0.0,12.0,646.0
Dodge,Vilula,170.0,87.0,37.0,8.0,0.0,132.0,0.0,1.0,6.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,141.0
Dodge,Yonker,260.0,105.0,38.0,15.0,0.0,158.0,10.0,7.0,5.0,0.0,22.0,2.0,0.0,0.0,0.0,2.0,182.0
Candler,Jack Strickland Comm Center,6300.0,1570.0,1147.0,361.0,0.0,3078.0,517.0,357.0,358.0,1.0,1233.0,33.0,17.0,10.0,0.0,60.0,4371.0
Screven,Sylvania,0.0,74.0,267.0,101.0,0.0,442.0,62.0,184.0,110.0,1.0,357.0,2.0,5.0,2.0,0.0,9.0,808.0
Screven,Hunters,0.0,88.0,99.0,37.0,6.0,230.0,26.0,54.0,40.0,2.0,122.0,0.0,1.0,0.0,0.0,1.0,353.0
Screven,Newington,0.0,221.0,223.0,48.0,0.0,492.0,77.0,112.0,63.0,0.0,252.0,7.0,2.0,0.0,0.0,9.0,753.0
Screven,Jenk Hill Fire Sta,0.0,93.0,233.0,54.0,1.0,381.0,82.0,213.0,101.0,0.0,396.0,2.0,3.0,1.0,0.0,6.0,783.0
Screven,Rocky Ford,0.0,110.0,136.0,43.0,0.0,289.0,20.0,35.0,28.0,0.0,83.0,2.0,3.0,0.0,0.0,5.0,377.0
Screven,Bay Branch,0.0,194.0,335.0,61.0,1.0,591.0,17.0,62.0,23.0,0.0,102.0,3.0,5.0,0.0,0.0,8.0,701.0
Screven,Hiltonia,0.0,92.0,207.0,27.0,0.0,326.0,83.0,122.0,79.0,0.0,284.0,2.0,3.0,0.0,0.0,5.0,615.0
Screven,Screven Rec Dept,0.0,37.0,78.0,16.0,0.0,131.0,37.0,60.0,48.0,3.0,148.0,1.0,0.0,0.0,0.0,1.0,280.0
Screven,Greenhill Church,0.0,162.0,259.0,52.0,0.0,473.0,39.0,62.0,46.0,0.0,147.0,2.0,4.0,0.0,0.0,6.0,626.0
Screven,Sr Citizens Center,0.0,47.0,171.0,51.0,0.0,269.0,126.0,259.0,115.0,0.0,500.0,4.0,3.0,3.0,0.0,10.0,779.0
Screven,Jackson Fire Station,0.0,107.0,80.0,25.0,0.0,212.0,16.0,23.0,33.0,0.0,72.0,2.0,0.0,1.0,0.0,3.0,287.0
Screven,Cooperville Fire Station,0.0,18.0,29.0,9.0,1.0,57.0,16.0,65.0,43.0,2.0,126.0,2.0,0.0,0.0,0.0,2.0,185.0
Clarke,1A,3017.0,285.0,236.0,186.0,1.0,708.0,258.0,462.0,434.0,2.0,1156.0,30.0,14.0,24.0,0.0,68.0,1932.0
Clarke,1B,3645.0,145.0,407.0,267.0,3.0,822.0,191.0,719.0,704.0,1.0,1615.0,15.0,30.0,22.0,0.0,67.0,2504.0
Clarke,1C,2242.0,160.0,279.0,155.0,0.0,594.0,135.0,516.0,556.0,0.0,1207.0,6.0,12.0,13.0,0.0,31.0,1832.0
Clarke,1D,2830.0,194.0,372.0,283.0,0.0,849.0,134.0,557.0,695.0,0.0,1386.0,16.0,17.0,16.0,0.0,49.0,2284.0
Clarke,2A,4341.0,150.0,175.0,139.0,0.0,464.0,438.0,731.0,633.0,0.0,1802.0,24.0,16.0,19.0,1.0,60.0,2326.0
Clarke,2B,5136.0,115.0,160.0,69.0,0.0,344.0,415.0,1117.0,705.0,7.0,2244.0,21.0,32.0,19.0,0.0,72.0,2660.0
Clarke,3A,2938.0,46.0,100.0,43.0,2.0,191.0,255.0,576.0,425.0,3.0,1259.0,14.0,15.0,11.0,0.0,40.0,1490.0
Clarke,3B,4122.0,131.0,253.0,81.0,0.0,465.0,243.0,966.0,546.0,4.0,1759.0,21.0,27.0,10.0,0.0,58.0,2282.0
Clarke,4A,2072.0,76.0,187.0,75.0,0.0,338.0,163.0,444.0,321.0,1.0,929.0,18.0,19.0,10.0,0.0,47.0,1314.0
Clarke,4B,4096.0,211.0,453.0,143.0,1.0,808.0,257.0,993.0,626.0,1.0,1877.0,25.0,31.0,17.0,0.0,73.0,2758.0
Clarke,5A,3007.0,102.0,377.0,206.0,1.0,686.0,177.0,834.0,576.0,0.0,1587.0,21.0,22.0,18.0,0.0,61.0,2334.0
Clarke,5B,3030.0,136.0,275.0,197.0,1.0,609.0,231.0,629.0,606.0,0.0,1466.0,18.0,25.0,25.0,0.0,68.0,2143.0
Clarke,5C,2053.0,55.0,84.0,48.0,0.0,187.0,129.0,785.0,471.0,1.0,1386.0,7.0,7.0,7.0,0.0,21.0,1594.0
Clarke,5D,3087.0,105.0,224.0,118.0,1.0,448.0,303.0,627.0,404.0,3.0,1337.0,18.0,23.0,8.0,0.0,49.0,1834.0
Clarke,6A,3780.0,203.0,633.0,348.0,0.0,1184.0,189.0,615.0,590.0,4.0,1398.0,27.0,27.0,29.0,0.0,83.0,2665.0
Clarke,6B,3865.0,179.0,457.0,304.0,0.0,940.0,222.0,711.0,757.0,1.0,1691.0,16.0,29.0,24.0,0.0,69.0,2700.0
Clarke,6C,3129.0,202.0,451.0,277.0,0.0,930.0,156.0,558.0,572.0,0.0,1286.0,14.0,25.0,13.0,0.0,52.0,2268.0
Clarke,6D,1701.0,96.0,151.0,74.0,0.0,321.0,125.0,450.0,376.0,0.0,951.0,13.0,11.0,9.0,0.0,33.0,1305.0
Clarke,7A,2968.0,165.0,390.0,261.0,1.0,817.0,180.0,574.0,554.0,1.0,1309.0,12.0,18.0,14.0,0.0,44.0,2170.0
Clarke,7B,3166.0,131.0,445.0,247.0,0.0,823.0,144.0,602.0,564.0,0.0,1310.0,19.0,23.0,16.0,2.0,60.0,2193.0
Clarke,7C,2733.0,172.0,369.0,216.0,1.0,758.0,152.0,590.0,505.0,1.0,1248.0,24.0,13.0,11.0,0.0,48.0,2054.0
Clarke,8A,3319.0,132.0,270.0,231.0,0.0,633.0,186.0,628.0,657.0,2.0,1473.0,15.0,26.0,14.0,1.0,56.0,2162.0
Clarke,8B,2317.0,112.0,173.0,147.0,0.0,432.0,174.0,430.0,433.0,0.0,1037.0,13.0,14.0,6.0,0.0,33.0,1502.0
Clarke,8C,3910.0,166.0,332.0,192.0,1.0,691.0,266.0,791.0,699.0,2.0,1758.0,24.0,30.0,25.0,0.0,79.0,2528.0
Dougherty,Palmyra Methodist,2761.0,324.0,296.0,182.0,6.0,808.0,214.0,291.0,225.0,5.0,735.0,11.0,12.0,14.0,0.0,37.0,1580.0
Dougherty,Sherwood Elementary,3205.0,257.0,265.0,181.0,1.0,704.0,378.0,515.0,286.0,0.0,1179.0,21.0,11.0,13.0,0.0,45.0,1928.0
Dougherty,Covenant Church,2334.0,321.0,210.0,128.0,0.0,659.0,244.0,287.0,203.0,2.0,736.0,11.0,5.0,3.0,0.0,19.0,1414.0
Dougherty,Greenbriar Church,3885.0,399.0,673.0,333.0,5.0,1410.0,258.0,665.0,551.0,4.0,1478.0,11.0,16.0,5.0,0.0,32.0,2920.0
Dougherty,Westover High School,3394.0,306.0,434.0,272.0,0.0,1012.0,324.0,680.0,400.0,0.0,1404.0,13.0,11.0,6.0,0.0,30.0,2446.0
Dougherty,Merry Acres Middle,2432.0,316.0,327.0,173.0,3.0,819.0,212.0,309.0,230.0,6.0,757.0,11.0,8.0,7.0,0.0,26.0,1602.0
Dougherty,Darton College,4289.0,133.0,259.0,130.0,3.0,525.0,472.0,918.0,587.0,6.0,1983.0,8.0,13.0,7.0,0.0,28.0,2536.0
Dougherty,Westtown Elementary,3265.0,42.0,39.0,37.0,0.0,118.0,496.0,616.0,643.0,1.0,1756.0,5.0,5.0,3.0,0.0,13.0,1887.0
Dougherty,2nd Mt Zion Church,1465.0,260.0,168.0,103.0,1.0,532.0,136.0,145.0,167.0,2.0,450.0,9.0,2.0,2.0,0.0,13.0,995.0
Dougherty,Mt Zion Center,3638.0,29.0,16.0,23.0,0.0,68.0,547.0,556.0,604.0,2.0,1709.0,10.0,12.0,5.0,0.0,27.0,1804.0
Dougherty,Alice Coachman Elementary,750.0,8.0,1.0,9.0,0.0,18.0,124.0,164.0,196.0,0.0,484.0,2.0,3.0,1.0,0.0,6.0,508.0
Dougherty,Carver Teen Center,1667.0,17.0,4.0,9.0,0.0,30.0,223.0,153.0,226.0,3.0,605.0,3.0,0.0,3.0,0.0,6.0,641.0
Dougherty,Shiloh Baptist Church,1510.0,16.0,25.0,12.0,0.0,53.0,258.0,163.0,209.0,0.0,630.0,6.0,2.0,6.0,0.0,14.0,697.0
Dougherty,Litman Cathedral,1486.0,22.0,14.0,12.0,1.0,49.0,225.0,183.0,199.0,21.0,628.0,7.0,3.0,1.0,1.0,12.0,689.0
Dougherty,Phoebe Healthworks,1574.0,74.0,34.0,27.0,0.0,135.0,165.0,147.0,173.0,1.0,486.0,5.0,6.0,4.0,0.0,15.0,636.0
Dougherty,Turner Elementary,1205.0,10.0,4.0,7.0,0.0,21.0,105.0,70.0,62.0,6.0,243.0,5.0,3.0,2.0,0.0,10.0,274.0
Dougherty,Jackson Heights Elementary,2549.0,19.0,12.0,16.0,0.0,47.0,391.0,318.0,352.0,0.0,1061.0,8.0,4.0,2.0,0.0,14.0,1122.0
Dougherty,Bill Miller Center,2404.0,50.0,34.0,30.0,0.0,114.0,326.0,369.0,265.0,5.0,965.0,4.0,7.0,5.0,0.0,16.0,1095.0
Dougherty,Radium Middle School,693.0,59.0,26.0,32.0,0.0,117.0,96.0,119.0,72.0,0.0,287.0,3.0,1.0,1.0,0.0,5.0,409.0
Dougherty,Putney 1st Baptist Church,2819.0,490.0,227.0,129.0,1.0,847.0,264.0,324.0,302.0,0.0,890.0,14.0,3.0,12.0,0.0,29.0,1766.0
Dougherty,International Studies,1042.0,85.0,62.0,36.0,0.0,183.0,105.0,182.0,181.0,1.0,469.0,3.0,3.0,1.0,0.0,7.0,659.0
Dougherty,Phoebe East,2965.0,89.0,53.0,57.0,1.0,200.0,449.0,376.0,348.0,3.0,1176.0,11.0,6.0,3.0,0.0,20.0,1396.0
Dougherty,Pine Bluff Baptist Church,2221.0,210.0,128.0,112.0,0.0,450.0,262.0,302.0,285.0,0.0,849.0,12.0,6.0,4.0,0.0,22.0,1321.0
Dougherty,Albany Middle School,1963.0,35.0,22.0,17.0,0.0,74.0,326.0,265.0,245.0,4.0,840.0,6.0,3.0,1.0,0.0,10.0,924.0
Dougherty,Christ Church,1879.0,443.0,300.0,181.0,0.0,924.0,104.0,253.0,201.0,1.0,559.0,6.0,4.0,3.0,0.0,13.0,1496.0
Dougherty,Lamar Reese Elementary,1098.0,21.0,14.0,9.0,1.0,45.0,168.0,196.0,253.0,4.0,621.0,3.0,2.0,2.0,0.0,7.0,673.0
Dougherty,1st Christian Church,1505.0,222.0,231.0,149.0,0.0,602.0,151.0,185.0,127.0,1.0,464.0,9.0,4.0,6.0,0.0,19.0,1085.0
Dougherty,Lovett Hall,1174.0,14.0,4.0,1.0,0.0,19.0,183.0,163.0,31.0,1.0,378.0,5.0,1.0,1.0,0.0,7.0,404.0
Echols,Statenville,2156.0,221.0,897.0,114.0,0.0,1232.0,31.0,101.0,30.0,0.0,162.0,5.0,14.0,5.0,0.0,24.0,1418.0
Seminole,Precinct 1,1292.0,217.0,361.0,68.0,0.0,646.0,47.0,113.0,50.0,0.0,210.0,5.0,8.0,0.0,0.0,13.0,869.0
Seminole,Precinct 2,1122.0,102.0,336.0,57.0,0.0,495.0,39.0,150.0,43.0,0.0,232.0,4.0,6.0,3.0,0.0,13.0,740.0
Seminole,Precinct 3,1174.0,39.0,62.0,10.0,0.0,111.0,131.0,281.0,86.0,0.0,498.0,0.0,6.0,0.0,0.0,6.0,615.0
Seminole,Precinct 4,1121.0,246.0,310.0,56.0,0.0,612.0,45.0,78.0,25.0,0.0,148.0,5.0,4.0,2.0,0.0,11.0,771.0
Seminole,Precinct 5,1227.0,330.0,323.0,80.0,0.0,733.0,29.0,35.0,35.0,0.0,99.0,7.0,2.0,2.0,0.0,11.0,843.0
Dade,South Dade,969.0,180.0,277.0,48.0,0.0,505.0,26.0,64.0,30.0,0.0,120.0,10.0,13.0,2.0,0.0,25.0,650.0
Dade,New Salem,1255.0,277.0,339.0,90.0,1.0,707.0,39.0,87.0,68.0,0.0,194.0,8.0,10.0,6.0,0.0,24.0,925.0
Dade,Davis,2012.0,409.0,659.0,83.0,1.0,1152.0,40.0,56.0,24.0,0.0,120.0,12.0,29.0,3.0,0.0,44.0,1316.0
Dade,New Home,711.0,201.0,143.0,46.0,0.0,390.0,26.0,21.0,19.0,1.0,67.0,7.0,3.0,1.0,0.0,11.0,468.0
Dade,West Brow,1237.0,278.0,270.0,87.0,0.0,635.0,50.0,78.0,54.0,0.0,182.0,13.0,9.0,3.0,0.0,25.0,842.0
Dade,Trenton,3573.0,323.0,1066.0,169.0,2.0,1560.0,44.0,185.0,69.0,1.0,299.0,8.0,31.0,3.0,0.0,42.0,1901.0
Dade,North Dade,1903.0,274.0,556.0,91.0,1.0,922.0,43.0,146.0,82.0,0.0,271.0,12.0,15.0,10.0,0.0,37.0,1230.0
Elbert,Elberton,3798.0,172.0,883.0,274.0,0.0,1329.0,216.0,590.0,396.0,0.0,1202.0,15.0,26.0,4.0,0.0,45.0,2576.0
Elbert,Longstreet,622.0,105.0,192.0,55.0,0.0,352.0,24.0,47.0,38.0,0.0,109.0,2.0,4.0,1.0,0.0,7.0,468.0
Elbert,Eliam,748.0,154.0,248.0,74.0,0.0,476.0,26.0,51.0,58.0,0.0,135.0,2.0,2.0,0.0,0.0,4.0,615.0
Elbert,Petersburg,377.0,108.0,91.0,44.0,0.0,243.0,9.0,14.0,25.0,0.0,48.0,0.0,2.0,0.0,0.0,2.0,293.0
Elbert,Wyche,1095.0,132.0,412.0,92.0,0.0,636.0,41.0,101.0,75.0,0.0,217.0,2.0,1.0,2.0,0.0,5.0,858.0
Elbert,Moss-Ruckersville,468.0,101.0,125.0,41.0,0.0,267.0,18.0,20.0,40.0,0.0,78.0,4.0,3.0,0.0,0.0,7.0,352.0
Elbert,Pike,1596.0,228.0,394.0,119.0,0.0,741.0,48.0,178.0,202.0,0.0,428.0,8.0,11.0,8.0,0.0,27.0,1196.0
Elbert,Gaines,570.0,192.0,124.0,56.0,0.0,372.0,11.0,22.0,21.0,0.0,54.0,2.0,1.0,2.0,0.0,5.0,431.0
Elbert,Goshen,1612.0,344.0,492.0,118.0,0.0,954.0,70.0,82.0,80.0,0.0,232.0,4.0,13.0,3.0,0.0,20.0,1206.0
Elbert,Webbsboro,408.0,95.0,116.0,40.0,0.0,251.0,12.0,37.0,24.0,0.0,73.0,1.0,2.0,0.0,0.0,3.0,327.0
Elbert,Centerville,1011.0,205.0,322.0,77.0,0.0,604.0,25.0,69.0,47.0,0.0,141.0,4.0,3.0,1.0,0.0,8.0,753.0
Long,Beards Creek,1539.0,201.0,248.0,46.0,1.0,496.0,96.0,146.0,88.0,1.0,331.0,10.0,4.0,6.0,0.0,20.0,847.0
Long,Rye Patch/Oak Dale,3131.0,327.0,622.0,73.0,4.0,1026.0,82.0,367.0,148.0,1.0,598.0,23.0,24.0,5.0,0.0,52.0,1676.0
Long,South Ludowici,1392.0,83.0,203.0,25.0,0.0,311.0,74.0,176.0,77.0,3.0,330.0,5.0,6.0,3.0,0.0,14.0,655.0
Long,North Ludowici,2281.0,150.0,390.0,54.0,3.0,597.0,95.0,314.0,112.0,0.0,521.0,18.0,20.0,7.0,0.0,45.0,1163.0
Long,Tibet,920.0,147.0,262.0,26.0,0.0,435.0,21.0,56.0,17.0,0.0,94.0,4.0,7.0,2.0,0.0,13.0,542.0
Long,Alma Flournoy,298.0,65.0,94.0,7.0,1.0,167.0,9.0,13.0,14.0,1.0,37.0,0.0,3.0,0.0,0.0,3.0,207.0
Long,Faith Baptist Annex,909.0,95.0,235.0,27.0,0.0,357.0,15.0,75.0,28.0,0.0,118.0,2.0,12.0,1.0,1.0,16.0,491.0
Randolph,Coleman,229.0,30.0,49.0,17.0,0.0,96.0,26.0,33.0,14.0,1.0,74.0,1.0,1.0,0.0,0.0,2.0,172.0
Randolph,Shellman,929.0,139.0,166.0,57.0,0.0,362.0,138.0,82.0,93.0,1.0,314.0,3.0,2.0,0.0,0.0,5.0,681.0
Randolph,Benevolence,354.0,53.0,105.0,20.0,0.0,178.0,36.0,28.0,14.0,0.0,78.0,1.0,0.0,0.0,0.0,1.0,257.0
Randolph,Cuthbert-Courthouse,2253.0,73.0,506.0,114.0,0.0,693.0,120.0,446.0,234.0,0.0,800.0,4.0,11.0,4.0,0.0,19.0,1512.0
Randolph,Cuthbert,323.0,5.0,12.0,1.0,0.0,18.0,47.0,125.0,42.0,1.0,215.0,0.0,2.0,1.0,0.0,3.0,236.0
Randolph,Springvale,253.0,21.0,28.0,8.0,0.0,57.0,28.0,57.0,40.0,0.0,125.0,0.0,0.0,1.0,0.0,1.0,183.0
Stephens,Senior Center,0.0,1204.0,6766.0,1379.0,4.0,9353.0,289.0,1211.0,687.0,0.0,2187.0,54.0,118.0,56.0,0.0,228.0,11768.0
Butts,Butts County Admin Bldg,17154.0,823.0,6380.0,1123.0,2.0,8328.0,372.0,1863.0,892.0,1.0,3128.0,29.0,140.0,46.0,0.0,215.0,11671.0
Charlton,Folkston,2420.0,142.0,478.0,103.0,0.0,723.0,163.0,414.0,192.0,0.0,769.0,14.0,28.0,7.0,0.0,49.0,1541.0
Charlton,GA Bend,509.0,220.0,55.0,43.0,0.0,318.0,12.0,11.0,2.0,0.0,25.0,3.0,1.0,0.0,0.0,4.0,347.0
Charlton,St George,661.0,223.0,130.0,47.0,1.0,401.0,9.0,6.0,7.0,0.0,22.0,4.0,2.0,0.0,0.0,6.0,429.0
Charlton,American Legion,748.0,129.0,339.0,59.0,0.0,527.0,9.0,24.0,16.0,0.0,49.0,2.0,5.0,3.0,0.0,10.0,586.0
Charlton,Homeland,864.0,149.0,322.0,51.0,0.0,522.0,19.0,33.0,11.0,0.0,63.0,3.0,7.0,0.0,0.0,10.0,595.0
Charlton,Folkston Fire,767.0,76.0,350.0,52.0,0.0,478.0,1.0,35.0,14.0,0.0,50.0,3.0,12.0,5.0,0.0,20.0,548.0
Charlton,Racepond,266.0,68.0,102.0,17.0,0.0,187.0,3.0,13.0,6.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,210.0
Charlton,Winokur,317.0,90.0,89.0,22.0,0.0,201.0,6.0,4.0,6.0,0.0,16.0,1.0,3.0,0.0,0.0,4.0,221.0
Cook,Cecil,1899.0,136.0,461.0,53.0,0.0,650.0,99.0,265.0,111.0,1.0,476.0,9.0,18.0,4.0,0.0,31.0,1157.0
Cook,Delle Beamguard,2446.0,200.0,890.0,141.0,0.0,1231.0,92.0,197.0,113.0,0.0,402.0,5.0,16.0,7.0,0.0,28.0,1661.0
Cook,Elm Pine,531.0,8.0,11.0,4.0,0.0,23.0,74.0,99.0,69.0,0.0,242.0,3.0,6.0,0.0,0.0,9.0,274.0
Cook,Lenox,1275.0,239.0,387.0,65.0,0.0,691.0,76.0,62.0,33.0,0.0,171.0,8.0,7.0,3.0,0.0,18.0,880.0
Cook,Massee,919.0,99.0,380.0,33.0,0.0,512.0,14.0,76.0,24.0,0.0,114.0,1.0,8.0,1.0,0.0,10.0,636.0
Cook,New Life Baptist Church,1233.0,230.0,468.0,54.0,0.0,752.0,23.0,59.0,27.0,0.0,109.0,8.0,11.0,3.0,0.0,22.0,883.0
Cook,Riverbend,1280.0,124.0,565.0,94.0,0.0,783.0,16.0,76.0,34.0,0.0,126.0,4.0,9.0,3.0,0.0,16.0,925.0
Cook,Sparks,1049.0,68.0,126.0,28.0,0.0,222.0,127.0,126.0,70.0,0.0,323.0,3.0,4.0,4.0,0.0,11.0,556.0
Paulding,Burnt Hickory Park,6242.0,604.0,2781.0,595.0,4.0,3984.0,105.0,474.0,280.0,2.0,861.0,49.0,59.0,14.0,0.0,122.0,4967.0
Paulding,Crossroads Library,3662.0,316.0,1479.0,409.0,1.0,2205.0,98.0,405.0,322.0,0.0,825.0,19.0,38.0,17.0,1.0,75.0,3105.0
Paulding,Shelton Elementary,5095.0,455.0,1628.0,405.0,3.0,2491.0,174.0,789.0,460.0,1.0,1424.0,29.0,46.0,15.0,0.0,90.0,4005.0
Paulding,Russom Elementary,8243.0,686.0,2743.0,983.0,4.0,4416.0,226.0,1023.0,883.0,3.0,2135.0,33.0,88.0,41.0,1.0,163.0,6714.0
