County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total Votes
Fulton,11M,1380.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,6.0,11.0,50.0,21.0,0.0,82.0,5.0,32.0,9.0,0.0,46.0,0.0,1.0,1.0,0.0,2.0,4.0,30.0,10.0,2.0,46.0,3.0,16.0,8.0,0.0,27.0,2.0,6.0,2.0,0.0,10.0,5.0,11.0,2.0,0.0,18.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,71.0,413.0,304.0,5.0,793.0,0.0,2.0,0.0,0.0,2.0,1062.0
Fulton,11M1,2190.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,6.0,0.0,2.0,9.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,17.0,62.0,4.0,4.0,87.0,11.0,24.0,1.0,3.0,39.0,1.0,2.0,0.0,0.0,3.0,5.0,32.0,3.0,2.0,42.0,6.0,16.0,3.0,0.0,25.0,3.0,11.0,0.0,0.0,14.0,4.0,15.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,5.0,2.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,3.0,83.0,361.0,40.0,15.0,499.0,3.0,3.0,0.0,0.0,6.0,774.0
Fulton,11N,2431.0,0.0,1.0,3.0,0.0,4.0,3.0,1.0,2.0,0.0,6.0,3.0,9.0,4.0,0.0,16.0,3.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,6.0,24.0,84.0,26.0,1.0,135.0,7.0,23.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,9.0,0.0,45.0,3.0,17.0,5.0,0.0,25.0,4.0,9.0,7.0,0.0,20.0,6.0,17.0,2.0,0.0,25.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,7.0,1.0,2.0,4.0,0.0,7.0,2.0,1.0,0.0,0.0,3.0,127.0,646.0,385.0,3.0,1161.0,4.0,3.0,1.0,0.0,8.0,1519.0
Fulton,11P,2095.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,4.0,2.0,0.0,7.0,29.0,71.0,28.0,5.0,133.0,9.0,26.0,8.0,1.0,44.0,1.0,0.0,1.0,0.0,2.0,5.0,26.0,13.0,1.0,45.0,7.0,6.0,5.0,0.0,18.0,2.0,2.0,8.0,0.0,12.0,2.0,10.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,15.0,2.0,1.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,72.0,403.0,301.0,6.0,782.0,3.0,6.0,4.0,0.0,13.0,1115.0
Fulton,11R,2253.0,0.0,2.0,2.0,0.0,4.0,2.0,3.0,1.0,0.0,6.0,1.0,5.0,2.0,0.0,8.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,5.0,1.0,0.0,7.0,26.0,68.0,18.0,0.0,112.0,6.0,22.0,9.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,8.0,15.0,11.0,3.0,37.0,4.0,21.0,9.0,1.0,35.0,2.0,5.0,0.0,0.0,7.0,1.0,14.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,68.0,301.0,170.0,1.0,540.0,4.0,5.0,1.0,1.0,11.0,841.0
Fulton,12A,4971.0,2.0,0.0,8.0,0.0,10.0,1.0,5.0,2.0,0.0,8.0,7.0,19.0,10.0,1.0,37.0,3.0,3.0,12.0,1.0,19.0,3.0,0.0,3.0,0.0,6.0,1.0,4.0,0.0,0.0,5.0,6.0,1.0,1.0,1.0,9.0,54.0,174.0,57.0,8.0,293.0,17.0,59.0,14.0,2.0,92.0,1.0,5.0,2.0,0.0,8.0,15.0,62.0,10.0,3.0,90.0,10.0,55.0,8.0,0.0,73.0,21.0,54.0,17.0,0.0,92.0,8.0,35.0,5.0,0.0,48.0,1.0,21.0,1.0,0.0,23.0,2.0,8.0,3.0,1.0,14.0,0.0,6.0,3.0,0.0,9.0,2.0,4.0,1.0,0.0,7.0,165.0,1191.0,624.0,9.0,1989.0,5.0,13.0,6.0,0.0,24.0,2856.0
Fulton,12A1,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,25.0,1.0,0.0,28.0,1.0,11.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,12.0,1.0,11.0,0.0,0.0,12.0,2.0,5.0,0.0,1.0,8.0,2.0,5.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,235.0,20.0,5.0,289.0,0.0,1.0,1.0,0.0,2.0,399.0
Fulton,12D,1408.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,6.0,1.0,3.0,0.0,10.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,16.0,45.0,10.0,0.0,71.0,5.0,18.0,4.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,10.0,0.0,35.0,2.0,15.0,1.0,0.0,18.0,5.0,6.0,2.0,0.0,13.0,9.0,9.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,231.0,112.0,2.0,404.0,0.0,6.0,1.0,0.0,7.0,621.0
Fulton,12E1,1906.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,5.0,1.0,5.0,6.0,1.0,13.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,22.0,43.0,26.0,0.0,91.0,6.0,13.0,10.0,0.0,29.0,1.0,2.0,0.0,0.0,3.0,3.0,14.0,6.0,1.0,24.0,2.0,9.0,3.0,0.0,14.0,2.0,15.0,17.0,0.0,34.0,5.0,3.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,7.0,1.0,2.0,1.0,0.0,4.0,73.0,211.0,180.0,2.0,466.0,3.0,3.0,1.0,0.0,7.0,725.0
Fulton,12F,1229.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,13.0,41.0,9.0,0.0,63.0,7.0,19.0,6.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,2.0,0.0,26.0,4.0,8.0,2.0,0.0,14.0,4.0,8.0,2.0,0.0,14.0,5.0,8.0,1.0,0.0,14.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,71.0,189.0,68.0,2.0,330.0,1.0,5.0,1.0,0.0,7.0,527.0
Fulton,12G,885.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,12.0,17.0,10.0,0.0,39.0,3.0,7.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,11.0,2.0,6.0,2.0,0.0,10.0,0.0,5.0,6.0,0.0,11.0,2.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,35.0,137.0,158.0,1.0,331.0,1.0,3.0,1.0,0.0,5.0,449.0
Fulton,12H1,1170.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,19.0,36.0,11.0,5.0,71.0,6.0,8.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,1.0,1.0,13.0,6.0,6.0,0.0,0.0,12.0,3.0,4.0,4.0,0.0,11.0,1.0,3.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,54.0,110.0,58.0,5.0,227.0,1.0,5.0,0.0,0.0,6.0,385.0
Fulton,12H2,2998.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,0.0,5.0,4.0,2.0,2.0,0.0,8.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,4.0,44.0,68.0,21.0,0.0,133.0,18.0,24.0,12.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,14.0,0.0,51.0,8.0,26.0,3.0,1.0,38.0,8.0,7.0,6.0,0.0,21.0,10.0,21.0,4.0,1.0,36.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,5.0,2.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,0.0,4.0,171.0,534.0,312.0,8.0,1025.0,5.0,2.0,9.0,0.0,16.0,1426.0
Fulton,12I,1079.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,8.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,28.0,9.0,6.0,48.0,4.0,8.0,3.0,2.0,17.0,0.0,2.0,0.0,0.0,2.0,5.0,11.0,1.0,5.0,22.0,0.0,5.0,0.0,1.0,6.0,1.0,3.0,2.0,0.0,6.0,3.0,3.0,2.0,0.0,8.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,166.0,127.0,24.0,355.0,2.0,2.0,2.0,2.0,8.0,506.0
Fulton,12J,3154.0,1.0,1.0,3.0,0.0,5.0,0.0,3.0,2.0,0.0,5.0,5.0,6.0,5.0,2.0,18.0,0.0,2.0,3.0,1.0,6.0,1.0,3.0,2.0,0.0,6.0,2.0,2.0,2.0,0.0,6.0,2.0,2.0,0.0,0.0,4.0,45.0,93.0,30.0,5.0,173.0,15.0,39.0,18.0,5.0,77.0,0.0,1.0,0.0,0.0,1.0,20.0,33.0,20.0,0.0,73.0,9.0,25.0,3.0,1.0,38.0,10.0,10.0,7.0,1.0,28.0,6.0,15.0,2.0,0.0,23.0,1.0,1.0,2.0,0.0,4.0,1.0,8.0,4.0,0.0,13.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,152.0,491.0,248.0,20.0,911.0,4.0,3.0,2.0,0.0,9.0,1406.0
Fulton,12K,3620.0,2.0,3.0,2.0,0.0,7.0,1.0,5.0,2.0,0.0,8.0,7.0,14.0,7.0,0.0,28.0,0.0,6.0,3.0,0.0,9.0,0.0,4.0,3.0,1.0,8.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,6.0,36.0,128.0,18.0,2.0,184.0,11.0,45.0,13.0,2.0,71.0,0.0,1.0,0.0,1.0,2.0,7.0,44.0,7.0,0.0,58.0,10.0,34.0,5.0,0.0,49.0,5.0,34.0,13.0,1.0,53.0,4.0,32.0,1.0,0.0,37.0,0.0,14.0,4.0,0.0,18.0,1.0,5.0,0.0,0.0,6.0,0.0,6.0,2.0,1.0,9.0,1.0,1.0,0.0,0.0,2.0,130.0,621.0,294.0,4.0,1049.0,3.0,12.0,3.0,1.0,19.0,1625.0
Fulton,12L,774.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,17.0,17.0,2.0,1.0,37.0,1.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,8.0,4.0,5.0,1.0,0.0,10.0,0.0,8.0,0.0,0.0,8.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,102.0,60.0,1.0,192.0,1.0,4.0,1.0,0.0,6.0,286.0
Fulton,12M,2990.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,4.0,4.0,4.0,2.0,0.0,10.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,64.0,71.0,20.0,4.0,159.0,22.0,39.0,5.0,0.0,66.0,3.0,1.0,0.0,0.0,4.0,20.0,27.0,6.0,0.0,53.0,13.0,13.0,2.0,0.0,28.0,7.0,7.0,3.0,1.0,18.0,8.0,15.0,1.0,0.0,24.0,2.0,0.0,0.0,0.0,2.0,2.0,9.0,2.0,0.0,13.0,1.0,1.0,3.0,0.0,5.0,2.0,2.0,0.0,0.0,4.0,221.0,463.0,269.0,16.0,969.0,9.0,8.0,0.0,0.0,17.0,1390.0
Fulton,12N,1134.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,20.0,39.0,8.0,4.0,71.0,2.0,12.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,4.0,15.0,2.0,1.0,22.0,2.0,10.0,1.0,2.0,15.0,2.0,3.0,1.0,0.0,6.0,1.0,5.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,56.0,131.0,62.0,6.0,255.0,1.0,2.0,1.0,0.0,4.0,419.0
Fulton,12S,2079.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,3.0,18.0,47.0,18.0,5.0,88.0,12.0,22.0,13.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,7.0,0.0,40.0,10.0,25.0,4.0,1.0,40.0,1.0,5.0,2.0,0.0,8.0,7.0,23.0,3.0,0.0,33.0,0.0,2.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,9.0,2.0,3.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,108.0,410.0,192.0,6.0,716.0,1.0,8.0,0.0,1.0,10.0,1029.0
Fulton,AP01A,5236.0,3.0,11.0,2.0,0.0,16.0,1.0,7.0,7.0,1.0,16.0,53.0,465.0,174.0,0.0,692.0,3.0,10.0,6.0,0.0,19.0,3.0,20.0,6.0,0.0,29.0,3.0,5.0,3.0,0.0,11.0,5.0,27.0,8.0,0.0,40.0,14.0,199.0,105.0,1.0,319.0,5.0,33.0,9.0,0.0,47.0,6.0,27.0,7.0,0.0,40.0,10.0,46.0,13.0,0.0,69.0,19.0,118.0,68.0,0.0,205.0,102.0,756.0,259.0,0.0,1117.0,2.0,24.0,2.0,0.0,28.0,4.0,12.0,10.0,0.0,26.0,1.0,7.0,1.0,0.0,9.0,0.0,8.0,9.0,0.0,17.0,2.0,8.0,2.0,0.0,12.0,55.0,727.0,496.0,2.0,1280.0,2.0,16.0,11.0,0.0,29.0,4021.0
Fulton,AP01B,1281.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,4.0,11.0,92.0,37.0,2.0,142.0,0.0,2.0,4.0,0.0,6.0,0.0,3.0,2.0,0.0,5.0,1.0,1.0,1.0,0.0,3.0,1.0,5.0,4.0,0.0,10.0,6.0,49.0,10.0,0.0,65.0,1.0,17.0,5.0,0.0,23.0,2.0,4.0,1.0,0.0,7.0,2.0,19.0,3.0,0.0,24.0,2.0,21.0,8.0,0.0,31.0,22.0,139.0,55.0,2.0,218.0,2.0,7.0,3.0,0.0,12.0,3.0,3.0,0.0,1.0,7.0,1.0,2.0,0.0,2.0,5.0,1.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,15.0,156.0,109.0,2.0,282.0,1.0,1.0,0.0,0.0,2.0,858.0
Fulton,AP01C,2409.0,0.0,1.0,4.0,0.0,5.0,3.0,5.0,1.0,0.0,9.0,27.0,258.0,54.0,0.0,339.0,3.0,4.0,1.0,0.0,8.0,2.0,10.0,2.0,0.0,14.0,2.0,4.0,1.0,0.0,7.0,3.0,11.0,3.0,0.0,17.0,11.0,70.0,35.0,2.0,118.0,5.0,17.0,3.0,0.0,25.0,4.0,14.0,4.0,0.0,22.0,2.0,15.0,12.0,0.0,29.0,10.0,69.0,21.0,1.0,101.0,41.0,361.0,104.0,6.0,512.0,0.0,20.0,1.0,0.0,21.0,4.0,10.0,3.0,0.0,17.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,3.0,1.0,11.0,24.0,334.0,242.0,2.0,602.0,1.0,4.0,2.0,0.0,7.0,1875.0
Fulton,AP01D,1015.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,12.0,70.0,28.0,0.0,110.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,9.0,7.0,39.0,12.0,0.0,58.0,1.0,6.0,1.0,0.0,8.0,0.0,3.0,2.0,0.0,5.0,2.0,7.0,4.0,0.0,13.0,4.0,21.0,3.0,0.0,28.0,15.0,107.0,36.0,0.0,158.0,2.0,6.0,0.0,0.0,8.0,0.0,3.0,3.0,0.0,6.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,6.0,19.0,128.0,106.0,0.0,253.0,1.0,0.0,1.0,0.0,2.0,679.0
Fulton,AP021,3408.0,4.0,2.0,2.0,0.0,8.0,2.0,9.0,3.0,0.0,14.0,43.0,331.0,87.0,0.0,461.0,3.0,8.0,1.0,0.0,12.0,2.0,13.0,4.0,0.0,19.0,1.0,6.0,1.0,0.0,8.0,3.0,18.0,6.0,0.0,27.0,12.0,90.0,36.0,1.0,139.0,10.0,25.0,10.0,1.0,46.0,5.0,7.0,2.0,0.0,14.0,9.0,30.0,5.0,0.0,44.0,5.0,65.0,20.0,0.0,90.0,104.0,501.0,133.0,0.0,738.0,6.0,21.0,3.0,0.0,30.0,5.0,21.0,3.0,0.0,29.0,4.0,7.0,4.0,0.0,15.0,0.0,6.0,1.0,0.0,7.0,2.0,14.0,2.0,0.0,18.0,49.0,510.0,253.0,1.0,813.0,1.0,9.0,3.0,0.0,13.0,2545.0
Fulton,AP022,2507.0,1.0,3.0,1.0,0.0,5.0,3.0,5.0,4.0,0.0,12.0,26.0,182.0,68.0,0.0,276.0,0.0,5.0,5.0,0.0,10.0,1.0,9.0,5.0,0.0,15.0,1.0,2.0,0.0,0.0,3.0,4.0,9.0,3.0,0.0,16.0,20.0,77.0,29.0,0.0,126.0,6.0,19.0,4.0,0.0,29.0,1.0,8.0,1.0,0.0,10.0,6.0,22.0,11.0,0.0,39.0,8.0,43.0,26.0,0.0,77.0,46.0,269.0,117.0,0.0,432.0,0.0,11.0,6.0,0.0,17.0,0.0,6.0,2.0,0.0,8.0,0.0,4.0,0.0,0.0,4.0,1.0,3.0,4.0,0.0,8.0,2.0,8.0,5.0,0.0,15.0,53.0,313.0,258.0,0.0,624.0,1.0,9.0,5.0,0.0,15.0,1741.0
Fulton,AP02B,677.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,8.0,40.0,24.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,0.0,20.0,15.0,1.0,36.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,7.0,1.0,11.0,10.0,0.0,22.0,15.0,42.0,49.0,2.0,108.0,0.0,3.0,2.0,0.0,5.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,4.0,5.0,81.0,92.0,3.0,181.0,1.0,3.0,0.0,0.0,4.0,464.0
