County,Precinct,Registered Voters,Marjorie Taylor Greene (Rep)_Election Day Votes,Marjorie Taylor Greene (Rep)_Advanced Voting Votes,Marjorie Taylor Greene (Rep)_Absentee by Mail Votes,Marjorie Taylor Greene (Rep)_Provisional Votes,Marjorie Taylor Greene (Rep)_Choice Total,Kevin Van Ausdal (Dem)_Election Day Votes,Kevin Van Ausdal (Dem)_Advanced Voting Votes,Kevin Van Ausdal (Dem)_Absentee by Mail Votes,Kevin Van Ausdal (Dem)_Provisional Votes,Kevin Van Ausdal (Dem)_Choice Total,Total Votes,"Earl L. """"Buddy"""" Carter (I) (Rep)_Election Day Votes","Earl L. """"Buddy"""" Carter (I) (Rep)_Advanced Voting Votes","Earl L. """"Buddy"""" Carter (I) (Rep)_Absentee by Mail Votes","Earl L. """"Buddy"""" Carter (I) (Rep)_Provisional Votes","Earl L. """"Buddy"""" Carter (I) (Rep)_Choice Total",Joyce Marie Griggs (Dem)_Election Day Votes,Joyce Marie Griggs (Dem)_Advanced Voting Votes,Joyce Marie Griggs (Dem)_Absentee by Mail Votes,Joyce Marie Griggs (Dem)_Provisional Votes,Joyce Marie Griggs (Dem)_Choice Total,Becky E. Hites (Rep)_Election Day Votes,Becky E. Hites (Rep)_Advanced Voting Votes,Becky E. Hites (Rep)_Absentee by Mail Votes,Becky E. Hites (Rep)_Provisional Votes,Becky E. Hites (Rep)_Choice Total,David Scott (I) (Dem)_Election Day Votes,David Scott (I) (Dem)_Advanced Voting Votes,David Scott (I) (Dem)_Absentee by Mail Votes,David Scott (I) (Dem)_Provisional Votes,David Scott (I) (Dem)_Choice Total,Barry Loudermilk (I) (Rep)_Election Day Votes,Barry Loudermilk (I) (Rep)_Advanced Voting Votes,Barry Loudermilk (I) (Rep)_Absentee by Mail Votes,Barry Loudermilk (I) (Rep)_Provisional Votes,Barry Loudermilk (I) (Rep)_Choice Total,Dana Barrett (Dem)_Election Day Votes,Dana Barrett (Dem)_Advanced Voting Votes,Dana Barrett (Dem)_Absentee by Mail Votes,Dana Barrett (Dem)_Provisional Votes,Dana Barrett (Dem)_Choice Total,Rick W. Allen (I) (Rep)_Election Day Votes,Rick W. Allen (I) (Rep)_Advanced Voting Votes,Rick W. Allen (I) (Rep)_Absentee by Mail Votes,Rick W. Allen (I) (Rep)_Provisional Votes,Rick W. Allen (I) (Rep)_Choice Total,Liz Johnson (Dem)_Election Day Votes,Liz Johnson (Dem)_Advanced Voting Votes,Liz Johnson (Dem)_Absentee by Mail Votes,Liz Johnson (Dem)_Provisional Votes,Liz Johnson (Dem)_Choice Total,Jody Hice (I) (Rep)_Election Day Votes,Jody Hice (I) (Rep)_Advanced Voting Votes,Jody Hice (I) (Rep)_Absentee by Mail Votes,Jody Hice (I) (Rep)_Provisional Votes,Jody Hice (I) (Rep)_Choice Total,Tabitha Johnson-Green (Dem)_Election Day Votes,Tabitha Johnson-Green (Dem)_Advanced Voting Votes,Tabitha Johnson-Green (Dem)_Absentee by Mail Votes,Tabitha Johnson-Green (Dem)_Provisional Votes,Tabitha Johnson-Green (Dem)_Choice Total
Henry,Timberridge,2096.0,,,,,,,,,,,1639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,587.0,150.0,2.0,987.0,74.0,394.0,184.0,0.0,652.0
Columbia,Kiokee Baptist Church,2541.0,,,,,,,,,,,1425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,807.0,125.0,0.0,1216.0,29.0,100.0,80.0,0.0,209.0,,,,,,,,,,
Columbia,Lewis Methodist Church,3737.0,,,,,,,,,,,2850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0,1106.0,291.0,1.0,1829.0,123.0,545.0,352.0,1.0,1021.0,,,,,,,,,,
Columbia,Woodlawn Baptist Church,1290.0,,,,,,,,,,,1004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,459.0,120.0,0.0,756.0,26.0,138.0,84.0,0.0,248.0,,,,,,,,,,
Columbia,Patriots Park,4046.0,,,,,,,,,,,3022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0,1387.0,194.0,0.0,1947.0,127.0,622.0,326.0,0.0,1075.0,,,,,,,,,,
Columbia,New Life Church,4438.0,,,,,,,,,,,3143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.0,982.0,189.0,1.0,1534.0,217.0,978.0,411.0,3.0,1609.0,,,,,,,,,,
Columbia,Harlem Branch Library,2642.0,,,,,,,,,,,1193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,530.0,112.0,0.0,879.0,54.0,155.0,105.0,0.0,314.0,,,,,,,,,,
Columbia,Harlem Senior Center,1819.0,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,218.0,36.0,0.0,362.0,46.0,109.0,83.0,0.0,238.0,,,,,,,,,,
Columbia,Philadelphia Church,2355.0,,,,,,,,,,,1694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,642.0,128.0,1.0,1004.0,102.0,405.0,183.0,0.0,690.0,,,,,,,,,,
Columbia,Liberty Park-Grovetown,3410.0,,,,,,,,,,,2220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,670.0,151.0,2.0,1117.0,205.0,591.0,306.0,1.0,1103.0,,,,,,,,,,
Columbia,Grovetown Methodist Church,2736.0,,,,,,,,,,,1644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,322.0,111.0,2.0,637.0,245.0,501.0,256.0,5.0,1007.0,,,,,,,,,,
Columbia,G A Apostolic Church,1701.0,,,,,,,,,,,1207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,374.0,127.0,0.0,749.0,75.0,243.0,139.0,1.0,458.0,,,,,,,,,,
Columbia,Grovetown Public Safety Station 23696,23696.0,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0,157.0,1.0,1097.0,208.0,769.0,389.0,1.0,1367.0,2464.0,,,,,,,,,
Columbia,Grove First Baptist Church,2954.0,,,,,,,,,,,1942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,547.0,90.0,1.0,822.0,150.0,660.0,310.0,0.0,1120.0,,,,,,,,,,
Columbia,Col Cty Bd of Edu,2143.0,,,,,,,,,,,1633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,708.0,167.0,2.0,1105.0,92.0,279.0,157.0,0.0,528.0,,,,,,,,,,
Columbia,Parkway Baptist Church,4596.0,,,,,,,,,,,3602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0,1531.0,283.0,1.0,2432.0,137.0,695.0,337.0,1.0,1170.0,,,,,,,,,,
Columbia,Riverview Church,1320.0,,,,,,,,,,,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,464.0,108.0,0.0,730.0,52.0,165.0,125.0,0.0,342.0,,,,,,,,,,
Columbia,Christ Sanctified,2521.0,,,,,,,,,,,1846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0,768.0,183.0,1.0,1318.0,90.0,264.0,174.0,0.0,528.0,,,,,,,,,,
Columbia,Blanchard Park,2026.0,,,,,,,,,,,1393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,437.0,145.0,2.0,832.0,103.0,278.0,180.0,0.0,561.0,,,,,,,,,,
Columbia,Belair Baptist Church,2440.0,,,,,,,,,,,1789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0,613.0,186.0,1.0,1165.0,113.0,311.0,199.0,1.0,624.0,,,,,,,,,,
Columbia,Marvin Methodist,1937.0,,,,,,,,,,,1369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0,390.0,145.0,0.0,869.0,127.0,191.0,182.0,0.0,500.0,,,,,,,,,,
Columbia,Westside Baptist Church,1516.0,,,,,,,,,,,1202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,414.0,194.0,0.0,890.0,71.0,115.0,126.0,0.0,312.0,,,,,,,,,,
Columbia,Trinity Baptist Church,2836.0,,,,,,,,,,,2056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.0,798.0,270.0,2.0,1535.0,109.0,232.0,179.0,1.0,521.0,,,,,,,,,,
Columbia,Abilene Baptist,2046.0,,,,,,,,,,,1429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,504.0,172.0,0.0,992.0,87.0,192.0,158.0,0.0,437.0,,,,,,,,,,
Columbia,Augusta Christian,2179.0,,,,,,,,,,,1608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,533.0,193.0,1.0,1056.0,120.0,236.0,196.0,0.0,552.0,,,,,,,,,,
Columbia,Savannah Rapids Pavilion,1549.0,,,,,,,,,,,1374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,627.0,277.0,0.0,1051.0,24.0,123.0,176.0,0.0,323.0,,,,,,,,,,
Columbia,Gospel Water Branch,2096.0,,,,,,,,,,,1660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,673.0,170.0,2.0,1103.0,92.0,251.0,213.0,1.0,557.0,,,,,,,,,,
Columbia,Genesis Church,1830.0,,,,,,,,,,,1421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,550.0,197.0,0.0,997.0,75.0,181.0,167.0,1.0,424.0,,,,,,,,,,
Columbia,Stevens Creek Church,2760.0,,,,,,,,,,,2279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,965.0,288.0,1.0,1651.0,80.0,286.0,262.0,0.0,628.0,,,,,,,,,,
Columbia,Mtz Col Fire Hdqtr,1291.0,,,,,,,,,,,834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,235.0,81.0,1.0,527.0,99.0,121.0,87.0,0.0,307.0,,,,,,,,,,
Columbia,Lakeside Middle,1923.0,,,,,,,,,,,1353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,504.0,104.0,0.0,882.0,99.0,233.0,138.0,1.0,471.0,,,,,,,,,,
Columbia,Martinez Baptist,1962.0,,,,,,,,,,,1302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0,343.0,118.0,0.0,793.0,149.0,219.0,141.0,0.0,509.0,,,,,,,,,,
Columbia,Gold Cross EMS,1889.0,,,,,,,,,,,1378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,487.0,311.0,5.0,1045.0,62.0,140.0,130.0,1.0,333.0,,,,,,,,,,
Columbia,Church of Our Savior,2310.0,,,,,,,,,,,1638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,498.0,206.0,3.0,1032.0,149.0,239.0,216.0,2.0,606.0,,,,,,,,,,
Columbia,West Acres Baptist,2424.0,,,,,,,,,,,1801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,767.0,190.0,1.0,1276.0,80.0,250.0,195.0,0.0,525.0,,,,,,,,,,
Columbia,Journey Comm Church,1268.0,,,,,,,,,,,1052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,520.0,154.0,3.0,842.0,35.0,96.0,79.0,0.0,210.0,,,,,,,,,,
Columbia,Wesley Methodist,2434.0,,,,,,,,,,,1895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0,823.0,201.0,3.0,1359.0,90.0,287.0,158.0,1.0,536.0,,,,,,,,,,
Columbia,Col Cty Main Library,2106.0,,,,,,,,,,,1555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,696.0,144.0,0.0,1040.0,60.0,270.0,184.0,1.0,515.0,,,,,,,,,,
Columbia,Christ Church Presbyterian,2081.0,,,,,,,,,,,1647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,759.0,162.0,1.0,1215.0,60.0,222.0,149.0,1.0,432.0,,,,,,,,,,
Columbia,Blue Ridge Elementary,2301.0,,,,,,,,,,,1640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,625.0,154.0,0.0,1067.0,128.0,273.0,171.0,1.0,573.0,,,,,,,,,,
Columbia,Christ The King Luth Church,2148.0,,,,,,,,,,,1734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,772.0,264.0,1.0,1246.0,40.0,240.0,208.0,0.0,488.0,,,,,,,,,,
Columbia,Kiokee Baptist Church,2541.0,,,,,,,,,,,642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,342.0,71.0,0.0,585.0,10.0,31.0,16.0,0.0,57.0
Columbia,Harlem Branch Library,2642.0,,,,,,,,,,,661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,348.0,67.0,2.0,543.0,25.0,67.0,26.0,0.0,118.0
Columbia,Harlem Senior Center,1819.0,,,,,,,,,,,761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,247.0,43.0,0.0,495.0,62.0,117.0,87.0,0.0,266.0
Columbia,Second Mt Moriah Baptist Church1027,1027.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0,72.0,1.0,637.0,22.0,69.0,48.0,0.0,139.0
Columbia,Bessie Thomas Center,799.0,,,,,,,,,,,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,366.0,59.0,2.0,538.0,7.0,44.0,23.0,0.0,74.0
Columbia,Eubank-Blanchard Center,1576.0,,,,,,,,,,,1202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,496.0,76.0,1.0,951.0,72.0,99.0,80.0,0.0,251.0
Columbia,Second Mt Carmel Baptist Church731,731.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,24.0,0.0,270.0,117.0,73.0,80.0,0.0,270.0
Columbia,Damascus Baptist Church,1023.0,,,,,,,,,,,818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.0,304.0,74.0,1.0,736.0,28.0,31.0,23.0,0.0,82.0
Columbia,Greenbrier High,3369.0,,,,,,,,,,,2666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.0,1222.0,236.0,3.0,1971.0,84.0,350.0,260.0,1.0,695.0
Columbia,Grace Baptist Church,3558.0,,,,,,,,,,,2694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,1012.0,179.0,0.0,1613.0,121.0,623.0,337.0,0.0,1081.0
Appling,1B,1309.0,,,,,,,,,,,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,480.0,122.0,1.0,834.0,29.0,52.0,45.0,0.0,126.0,,,,,,,,,,
Appling,1C,848.0,,,,,,,,,,,622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,339.0,66.0,2.0,581.0,15.0,18.0,8.0,0.0,41.0,,,,,,,,,,
Appling,2,2251.0,,,,,,,,,,,1381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,309.0,76.0,0.0,522.0,153.0,424.0,281.0,1.0,859.0,,,,,,,,,,
Appling,3A1,793.0,,,,,,,,,,,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,286.0,62.0,0.0,572.0,4.0,6.0,9.0,0.0,19.0,,,,,,,,,,
Appling,3C,1566.0,,,,,,,,,,,1094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,588.0,129.0,0.0,823.0,49.0,124.0,98.0,0.0,271.0,,,,,,,,,,
Appling,4B,866.0,,,,,,,,,,,651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,313.0,70.0,0.0,629.0,3.0,11.0,8.0,0.0,22.0,,,,,,,,,,
Appling,4D,1493.0,,,,,,,,,,,1134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,629.0,157.0,1.0,1019.0,17.0,60.0,38.0,0.0,115.0,,,,,,,,,,
Appling,5A,1147.0,,,,,,,,,,,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,439.0,97.0,1.0,669.0,20.0,54.0,35.0,2.0,111.0,,,,,,,,,,
Appling,5B,1126.0,,,,,,,,,,,812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,392.0,97.0,3.0,686.0,32.0,59.0,35.0,0.0,126.0,,,,,,,,,,
Whitfield,1A,2533.0,175.0,306.0,158.0,3.0,642.0,169.0,315.0,157.0,0.0,641.0,1283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,2A,3090.0,310.0,840.0,235.0,5.0,1390.0,146.0,344.0,168.0,1.0,659.0,2049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,3A,2221.0,222.0,550.0,171.0,0.0,943.0,101.0,267.0,138.0,0.0,506.0,1449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,4A,2586.0,245.0,666.0,182.0,0.0,1093.0,147.0,344.0,182.0,1.0,674.0,1767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,5A,2238.0,121.0,143.0,56.0,2.0,322.0,220.0,335.0,150.0,3.0,708.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,6A,1690.0,100.0,111.0,42.0,1.0,254.0,183.0,235.0,89.0,1.0,508.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,AN,2474.0,227.0,359.0,91.0,4.0,681.0,151.0,291.0,123.0,1.0,566.0,1247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,CA,1953.0,463.0,379.0,99.0,1.0,942.0,84.0,100.0,54.0,2.0,240.0,1182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,CO,1431.0,433.0,298.0,81.0,7.0,819.0,57.0,61.0,53.0,0.0,171.0,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,DG,3295.0,480.0,751.0,229.0,4.0,1464.0,203.0,313.0,179.0,0.0,695.0,2159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,ES,1702.0,228.0,292.0,81.0,0.0,601.0,97.0,137.0,84.0,0.0,318.0,919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,FI,2146.0,381.0,452.0,108.0,2.0,943.0,110.0,192.0,77.0,0.0,379.0,1322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,GL,2510.0,334.0,497.0,139.0,1.0,971.0,191.0,255.0,136.0,1.0,583.0,1554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,LT,1148.0,276.0,394.0,69.0,1.0,740.0,24.0,59.0,26.0,1.0,110.0,850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,MC,1659.0,460.0,470.0,93.0,1.0,1024.0,50.0,64.0,46.0,0.0,160.0,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,NI,2456.0,586.0,627.0,165.0,2.0,1380.0,88.0,105.0,77.0,0.0,270.0,1650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,PG,4721.0,583.0,1337.0,362.0,4.0,2286.0,224.0,396.0,244.0,4.0,868.0,3154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,TH,3836.0,686.0,1073.0,262.0,2.0,2023.0,116.0,246.0,168.0,0.0,530.0,2553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,TI,775.0,261.0,127.0,30.0,0.0,418.0,36.0,24.0,21.0,1.0,82.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,TR,1335.0,327.0,425.0,114.0,0.0,866.0,42.0,56.0,49.0,0.0,147.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,UT,1053.0,346.0,243.0,70.0,0.0,659.0,42.0,28.0,35.0,0.0,105.0,764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,VA,5250.0,906.0,1528.0,371.0,2.0,2807.0,177.0,411.0,229.0,0.0,817.0,3624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitfield,WS,2647.0,470.0,759.0,215.0,3.0,1447.0,81.0,212.0,113.0,1.0,407.0,1854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan,Pembroke,2653.0,,,,,,,,,,,1645.0,241.0,749.0,140.0,0.0,1130.0,112.0,297.0,106.0,0.0,515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan,Danielsiding,2291.0,,,,,,,,,,,1651.0,244.0,848.0,171.0,0.0,1263.0,47.0,190.0,151.0,0.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan,Ellabell,2341.0,,,,,,,,,,,1587.0,377.0,798.0,127.0,1.0,1303.0,60.0,136.0,88.0,0.0,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan,Black Creek,2995.0,,,,,,,,,,,1815.0,344.0,918.0,171.0,1.0,1434.0,92.0,190.0,99.0,0.0,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan,Ways Station,1974.0,,,,,,,,,,,1244.0,185.0,474.0,80.0,1.0,740.0,58.0,261.0,184.0,1.0,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan,RH Rec Complex,3264.0,,,,,,,,,,,2024.0,211.0,845.0,141.0,1.0,1198.0,111.0,439.0,276.0,0.0,826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan,JF Gregory Park,2885.0,,,,,,,,,,,2224.0,161.0,1338.0,234.0,0.0,1733.0,34.0,287.0,170.0,0.0,491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan,Keller,4270.0,,,,,,,,,,,3229.0,327.0,1784.0,241.0,0.0,2352.0,80.0,494.0,303.0,0.0,877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan,Hwy 144 East,5365.0,,,,,,,,,,,3907.0,334.0,1944.0,372.0,0.0,2650.0,107.0,790.0,359.0,1.0,1257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan,Public Safety Complex,2570.0,,,,,,,,,,,1576.0,211.0,644.0,109.0,0.0,964.0,95.0,349.0,167.0,1.0,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Riceboro Youth Center,1083.0,,,,,,,,,,,773.0,37.0,109.0,22.0,0.0,168.0,91.0,314.0,200.0,0.0,605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Lyman Hall School,4542.0,,,,,,,,,,,2407.0,142.0,377.0,141.0,0.0,660.0,279.0,904.0,564.0,0.0,1747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Lewis Frasier School,4317.0,,,,,,,,,,,2840.0,163.0,688.0,228.0,0.0,1079.0,197.0,994.0,570.0,0.0,1761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Memorial Dr East,1976.0,,,,,,,,,,,1047.0,61.0,146.0,47.0,0.0,254.0,101.0,401.0,291.0,0.0,793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Button Gwinnett,2304.0,,,,,,,,,,,528.0,76.0,94.0,39.0,0.0,209.0,77.0,141.0,101.0,0.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Town of Allenhurst,2398.0,,,,,,,,,,,1603.0,90.0,247.0,87.0,0.0,424.0,154.0,691.0,334.0,0.0,1179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Hinesville,1984.0,,,,,,,,,,,1149.0,83.0,350.0,114.0,0.0,547.0,81.0,321.0,200.0,0.0,602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Liberty County Complex,4379.0,,,,,,,,,,,2969.0,218.0,1011.0,189.0,0.0,1418.0,128.0,897.0,526.0,0.0,1551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Walthourville,3016.0,,,,,,,,,,,1760.0,96.0,280.0,90.0,0.0,466.0,155.0,786.0,353.0,0.0,1294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Fleming West,505.0,,,,,,,,,,,347.0,27.0,52.0,19.0,0.0,98.0,40.0,119.0,90.0,0.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Fleming East,3239.0,,,,,,,,,,,2140.0,354.0,974.0,205.0,0.0,1533.0,83.0,314.0,210.0,0.0,607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Gum Branch,3193.0,,,,,,,,,,,1767.0,269.0,504.0,131.0,0.0,904.0,101.0,460.0,302.0,0.0,863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty,Hinesville Lodge 271,2646.0,,,,,,,,,,,1540.0,109.0,252.0,108.0,0.0,469.0,158.0,559.0,354.0,0.0,1071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Bold Springs,4653.0,,,,,,,,,,,3697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.0,1780.0,553.0,0.0,3020.0,112.0,306.0,259.0,0.0,677.0
Walton,Whatley,1254.0,,,,,,,,,,,996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,501.0,135.0,0.0,877.0,23.0,50.0,46.0,0.0,119.0
Walton,Walker Park,3858.0,,,,,,,,,,,2827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0,1436.0,406.0,0.0,2366.0,93.0,197.0,171.0,0.0,461.0
Walton,Gratis,1243.0,,,,,,,,,,,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,444.0,136.0,0.0,908.0,19.0,35.0,56.0,0.0,110.0
